usuario_id,empleo_id,fecha_postulacion,estado,carta_presentacion
u639,j260,2025-06-07,revisado,false
u549,j48,2022-03-24,revisado,true
u1974,j527,2022-02-16,rechazado,true
u398,j350,2025-01-17,revisado,false
u2059,j345,2023-07-30,revisado,false
u1232,j323,2022-10-27,revisado,false
u1573,j36,2023-08-18,revisado,false
u445,j20,2026-12-10,contratado,true
u118,j289,2026-10-19,pendiente,true
u1449,j40,2024-12-09,rechazado,false
u112,j227,2025-02-01,revisado,false
u1879,j339,2025-06-08,rechazado,true
u281,j32,2026-04-16,pendiente,true
u71,j179,2026-12-28,rechazado,false
u226,j144,2026-06-24,revisado,false
u1076,j294,2024-07-20,pendiente,false
u162,j200,2026-03-05,rechazado,false
u230,j482,2026-01-27,revisado,true
u254,j566,2025-10-20,contratado,false
u2129,j643,2023-01-20,rechazado,true
u1505,j98,2025-05-03,pendiente,false
u48,j270,2025-06-06,rechazado,true
u799,j59,2025-03-09,contratado,true
u619,j214,2023-09-14,contratado,false
u353,j239,2024-01-12,contratado,true
u1107,j592,2024-03-26,revisado,false
u108,j55,2022-05-21,pendiente,false
u1949,j468,2023-03-14,revisado,false
u1573,j301,2022-11-06,rechazado,false
u1625,j178,2026-06-28,rechazado,true
u338,j413,2022-11-19,contratado,true
u2127,j53,2025-04-13,contratado,false
u1579,j221,2025-01-26,pendiente,false
u1689,j8,2024-02-11,rechazado,true
u681,j292,2023-06-02,contratado,false
u1354,j584,2025-04-12,rechazado,true
u62,j13,2024-11-26,rechazado,true
u623,j45,2025-03-06,revisado,false
u412,j342,2025-09-25,revisado,false
u1135,j382,2022-02-08,rechazado,true
u1606,j480,2023-04-19,pendiente,true
u719,j624,2025-11-15,pendiente,true
u990,j333,2025-04-03,pendiente,false
u47,j84,2024-12-05,contratado,true
u2135,j231,2022-09-11,revisado,false
u2154,j64,2023-01-06,rechazado,true
u617,j432,2022-10-13,revisado,false
u572,j436,2026-02-24,pendiente,false
u1426,j437,2024-06-28,pendiente,true
u1116,j550,2022-09-26,revisado,false
u1556,j80,2025-05-27,rechazado,true
u269,j584,2026-06-25,contratado,true
u189,j133,2024-12-16,pendiente,false
u850,j294,2024-06-02,rechazado,false
u1573,j530,2023-05-12,pendiente,false
u1898,j484,2024-10-04,rechazado,true
u1487,j1,2024-11-11,rechazado,false
u1447,j151,2026-08-21,revisado,true
u1774,j123,2024-01-30,pendiente,false
u199,j585,2024-09-28,revisado,true
u953,j506,2025-08-15,revisado,true
u1171,j332,2025-02-28,rechazado,false
u1836,j515,2025-12-27,revisado,false
u743,j175,2023-03-07,revisado,false
u2005,j84,2026-12-16,pendiente,false
u761,j571,2024-07-28,rechazado,false
u93,j390,2024-10-19,revisado,true
u78,j472,2024-08-18,revisado,false
u1948,j450,2023-10-27,contratado,false
u734,j365,2022-04-28,pendiente,false
u1157,j35,2025-10-20,rechazado,true
u225,j266,2026-08-14,pendiente,false
u2062,j468,2024-11-12,pendiente,false
u1013,j262,2024-02-20,revisado,true
u1272,j239,2024-04-14,pendiente,false
u1317,j339,2022-09-10,pendiente,false
u1506,j623,2025-06-04,contratado,true
u2115,j3,2022-09-20,rechazado,true
u725,j629,2024-05-01,pendiente,true
u991,j170,2026-12-21,rechazado,false
u1944,j407,2025-02-08,pendiente,false
u657,j315,2026-08-29,contratado,false
u2117,j316,2022-01-14,contratado,false
u220,j162,2022-07-03,revisado,false
u1156,j236,2025-07-02,rechazado,false
u218,j30,2025-11-01,contratado,true
u1378,j492,2026-05-24,contratado,false
u489,j149,2024-11-27,pendiente,false
u421,j59,2023-06-02,contratado,true
u355,j617,2024-07-15,pendiente,true
u1190,j581,2022-07-13,rechazado,true
u1661,j385,2023-09-30,rechazado,false
u694,j174,2024-07-18,pendiente,false
u516,j191,2025-03-16,revisado,true
u1715,j540,2026-02-09,revisado,true
u78,j124,2023-08-22,rechazado,true
u1251,j105,2023-03-22,rechazado,true
u2046,j378,2026-06-06,pendiente,false
u1924,j446,2022-04-15,contratado,false
u442,j561,2022-09-07,revisado,true
u1617,j462,2022-12-14,revisado,false
u1965,j16,2023-06-23,pendiente,false
u2007,j400,2024-02-10,contratado,true
u722,j569,2026-02-17,revisado,false
u713,j160,2023-10-11,pendiente,true
u160,j408,2024-08-11,rechazado,true
u1258,j19,2025-11-07,revisado,true
u1609,j447,2024-12-05,revisado,true
u1125,j29,2026-04-20,rechazado,true
u2114,j183,2024-06-05,pendiente,false
u1858,j374,2025-06-13,pendiente,true
u619,j566,2026-01-16,contratado,true
u1006,j202,2025-08-19,rechazado,false
u1635,j51,2025-04-24,contratado,false
u1658,j217,2025-10-06,revisado,true
u1549,j454,2025-08-27,contratado,true
u1803,j1,2026-06-08,pendiente,true
u1611,j256,2026-07-31,rechazado,true
u971,j525,2023-04-10,pendiente,false
u1563,j290,2022-01-31,rechazado,true
u1767,j632,2024-02-19,rechazado,true
u304,j238,2026-04-13,rechazado,false
u2170,j539,2024-03-21,contratado,false
u1692,j513,2022-02-25,rechazado,true
u251,j262,2022-08-06,pendiente,false
u1837,j620,2023-09-19,rechazado,false
u1490,j50,2024-06-20,contratado,false
u1279,j319,2024-11-12,rechazado,true
u1197,j18,2023-06-20,rechazado,true
u391,j225,2026-05-18,revisado,false
u231,j292,2025-09-21,rechazado,false
u1797,j580,2022-09-03,contratado,false
u1923,j18,2026-05-09,rechazado,true
u991,j335,2025-09-03,revisado,true
u1412,j260,2023-04-03,pendiente,true
u1709,j294,2026-12-03,pendiente,false
u635,j563,2026-01-05,revisado,false
u1283,j558,2022-12-25,contratado,true
u1651,j19,2024-10-04,pendiente,true
u1886,j214,2022-12-02,contratado,true
u838,j101,2025-06-17,contratado,true
u1918,j155,2022-06-06,revisado,true
u486,j594,2022-01-21,contratado,true
u1924,j623,2025-04-17,contratado,false
u309,j477,2026-12-17,revisado,true
u1281,j57,2022-03-03,pendiente,false
u612,j98,2026-11-17,pendiente,false
u1835,j265,2025-04-04,revisado,false
u632,j373,2026-12-21,revisado,false
u932,j567,2023-12-20,contratado,true
u62,j213,2022-03-13,revisado,false
u948,j515,2022-11-17,pendiente,true
u890,j528,2023-10-25,pendiente,false
u27,j155,2023-02-13,pendiente,false
u1053,j234,2022-04-12,pendiente,false
u1686,j548,2025-10-03,revisado,false
u1997,j612,2022-05-26,revisado,true
u1014,j359,2025-01-10,rechazado,true
u795,j73,2026-04-29,revisado,false
u1726,j462,2022-03-12,contratado,true
u282,j591,2024-10-14,pendiente,false
u1383,j258,2022-02-16,rechazado,true
u95,j606,2023-09-29,rechazado,true
u1057,j426,2025-09-24,revisado,true
u826,j415,2025-06-03,rechazado,false
u2081,j66,2026-03-14,contratado,true
u529,j213,2025-08-30,pendiente,false
u228,j280,2022-01-30,contratado,false
u1418,j52,2022-03-31,revisado,false
u178,j407,2024-04-30,revisado,false
u993,j406,2022-08-06,contratado,false
u1868,j315,2024-10-21,rechazado,true
u591,j544,2024-04-10,rechazado,false
u229,j342,2026-12-02,contratado,true
u105,j231,2024-04-22,contratado,false
u1240,j186,2024-05-12,contratado,true
u1143,j421,2025-10-23,revisado,false
u299,j294,2024-05-17,revisado,false
u1661,j262,2024-08-13,revisado,false
u1942,j289,2022-02-14,pendiente,false
u759,j148,2025-04-03,contratado,false
u1093,j140,2026-09-21,rechazado,true
u1891,j50,2026-06-07,rechazado,true
u661,j188,2022-11-14,pendiente,true
u773,j237,2026-04-07,revisado,false
u177,j295,2024-03-07,rechazado,true
u536,j18,2025-10-13,revisado,true
u441,j539,2024-12-30,contratado,false
u1711,j490,2022-10-04,revisado,true
u1193,j385,2025-04-30,revisado,true
u1147,j622,2022-08-27,pendiente,false
u592,j109,2026-10-26,pendiente,true
u1304,j106,2023-10-13,rechazado,false
u195,j529,2026-12-25,rechazado,true
u431,j114,2026-04-06,pendiente,true
u665,j396,2024-04-27,contratado,false
u399,j420,2022-08-08,pendiente,true
u1272,j183,2024-06-24,rechazado,false
u163,j534,2025-01-21,pendiente,true
u677,j290,2025-12-26,pendiente,false
u1856,j507,2022-11-15,pendiente,false
u1938,j494,2025-07-07,pendiente,true
u234,j342,2022-02-10,revisado,true
u1321,j631,2026-01-15,revisado,false
u1485,j406,2022-12-17,rechazado,true
u796,j553,2025-11-12,pendiente,false
u408,j84,2025-07-31,contratado,false
u816,j194,2026-06-06,revisado,true
u1001,j134,2024-11-06,rechazado,false
u794,j388,2025-11-11,revisado,false
u1275,j130,2026-06-18,rechazado,true
u2188,j205,2025-02-07,pendiente,false
u872,j532,2023-05-31,contratado,false
u15,j604,2026-01-29,contratado,true
u405,j587,2026-01-24,contratado,false
