usuario_id,empresa_id,fecha_seguimiento,notificaciones,motivo
u604,e514,2021-08-28,false,cliente potencial
u1344,e187,2019-01-22,true,networking
u820,e113,2025-03-13,true,networking
u684,e391,2023-03-16,false,interés en la industria
u1194,e361,2026-02-07,false,interés en la industria
u1805,e315,2020-09-16,true,posible empleador
u1405,e352,2023-09-17,true,interés en la industria
u1006,e482,2026-02-07,true,seguimiento de ofertas
u1792,e252,2019-09-18,false,networking
u1692,e144,2021-07-22,true,networking
u426,e276,2024-07-08,false,trabajo actual
u2151,e441,2021-04-10,false,networking
u464,e477,2026-10-30,true,seguimiento de ofertas
u968,e511,2026-09-05,true,cliente potencial
u1806,e327,2021-12-20,false,ex empleador
u894,e547,2024-03-11,true,interés general
u2127,e94,2022-10-15,false,ex empleador
u805,e235,2026-12-17,true,interés en la industria
u435,e378,2026-11-23,false,trabajo actual
u2013,e298,2022-01-04,true,seguimiento de ofertas
u696,e7,2026-04-16,true,cliente potencial
u1971,e292,2020-12-27,true,interés en la industria
u1460,e209,2024-09-28,false,seguimiento de ofertas
u358,e49,2024-02-27,false,posible empleador
u1847,e297,2022-01-16,true,cliente potencial
u409,e255,2025-08-22,false,cliente potencial
u1986,e178,2020-01-15,true,interés general
u777,e361,2024-10-17,true,seguimiento de ofertas
u1088,e346,2022-06-14,true,ex empleador
u1731,e527,2020-05-06,true,interés en la industria
u568,e163,2020-09-19,false,networking
u413,e152,2023-09-18,false,seguimiento de ofertas
u1407,e506,2020-12-28,false,posible empleador
u1457,e128,2023-04-27,true,trabajo actual
u1302,e504,2024-04-05,false,interés general
u1712,e202,2026-02-21,false,interés en la industria
u131,e534,2023-08-25,false,ex empleador
u733,e453,2023-11-10,true,ex empleador
u515,e539,2019-06-20,false,posible empleador
u176,e42,2020-02-06,false,trabajo actual
u326,e97,2024-12-18,false,interés en la industria
u1468,e167,2023-03-21,false,interés general
u1140,e246,2022-09-22,true,networking
u1869,e434,2021-01-03,true,interés general
u358,e46,2019-05-13,true,ex empleador
u840,e544,2022-02-02,true,trabajo actual
u1776,e71,2026-12-15,true,cliente potencial
u107,e248,2021-06-21,true,interés general
u157,e143,2023-03-24,true,ex empleador
u2183,e495,2021-11-23,false,networking
u646,e165,2026-10-01,false,interés en la industria
u1016,e338,2019-04-05,true,interés general
u2194,e477,2021-07-24,true,ex empleador
u1196,e177,2022-07-16,true,interés general
u2041,e239,2025-12-01,false,seguimiento de ofertas
u906,e417,2021-06-23,false,trabajo actual
u1357,e328,2026-09-26,false,cliente potencial
u2155,e519,2024-08-09,true,networking
u1588,e463,2021-10-28,false,interés en la industria
u864,e449,2023-11-17,true,posible empleador
u2194,e71,2022-10-01,false,trabajo actual
u1517,e447,2025-04-23,true,cliente potencial
u355,e547,2026-12-22,true,seguimiento de ofertas
u1502,e324,2019-12-14,false,posible empleador
u980,e166,2021-10-19,true,seguimiento de ofertas
u1544,e187,2026-10-10,true,cliente potencial
u359,e471,2023-08-07,false,networking
u1911,e141,2025-04-02,false,posible empleador
u95,e32,2023-04-29,true,trabajo actual
u680,e474,2019-04-25,true,networking
u1042,e373,2024-10-24,false,interés general
u719,e361,2022-08-25,false,interés general
u2078,e249,2024-12-22,true,posible empleador
u983,e96,2023-05-09,false,seguimiento de ofertas
u1026,e324,2020-12-25,true,networking
u25,e263,2025-03-17,false,networking
u1105,e261,2023-08-01,false,interés general
u2046,e78,2026-11-17,false,trabajo actual
u2096,e523,2019-05-18,false,interés general
u951,e471,2023-10-24,true,networking
u1861,e508,2019-04-23,false,networking
u1993,e240,2023-07-29,true,seguimiento de ofertas
u1074,e36,2021-07-02,false,seguimiento de ofertas
u2138,e386,2022-05-14,true,seguimiento de ofertas
u137,e105,2023-01-01,true,networking
u1509,e164,2020-03-09,false,ex empleador
u1341,e126,2019-07-26,true,posible empleador
u1903,e3,2026-09-01,true,networking
u1694,e463,2021-07-07,false,ex empleador
u1345,e534,2024-06-18,false,interés general
u1545,e504,2026-10-27,false,interés general
u108,e14,2024-02-06,false,cliente potencial
u914,e19,2019-09-05,false,ex empleador
u1821,e147,2019-10-25,true,trabajo actual
u828,e38,2026-12-10,true,interés general
u768,e178,2022-03-04,true,posible empleador
u45,e276,2026-02-01,true,seguimiento de ofertas
u1362,e431,2022-02-08,false,posible empleador
u1832,e80,2021-06-03,false,cliente potencial
u1742,e239,2026-09-16,true,networking
u597,e116,2024-04-30,true,trabajo actual
u603,e486,2020-10-20,false,seguimiento de ofertas
u359,e355,2021-09-11,true,ex empleador
u200,e298,2022-12-08,false,cliente potencial
u1071,e278,2024-06-24,false,seguimiento de ofertas
u1360,e45,2025-06-04,false,networking
u1891,e357,2022-12-08,true,posible empleador
u800,e531,2024-12-06,true,seguimiento de ofertas
u1071,e467,2021-11-03,false,ex empleador
u1011,e86,2024-02-18,true,networking
u2182,e545,2024-03-21,false,ex empleador
u1488,e278,2019-09-21,true,seguimiento de ofertas
u1200,e246,2023-07-28,true,trabajo actual
u53,e305,2024-12-02,true,trabajo actual
u682,e295,2024-07-24,true,interés general
u682,e540,2023-06-17,false,trabajo actual
u92,e319,2019-09-21,false,networking
u1907,e341,2020-12-24,true,interés general
u1883,e126,2020-04-22,true,networking
u2062,e307,2025-05-23,false,interés general
u2109,e510,2022-05-06,false,trabajo actual
u300,e137,2023-05-24,true,ex empleador
u1437,e530,2021-06-18,true,posible empleador
u1447,e51,2025-05-10,true,seguimiento de ofertas
u1698,e163,2019-05-16,false,interés en la industria
u827,e407,2026-05-06,true,seguimiento de ofertas
u2052,e99,2023-03-29,true,interés general
u1735,e450,2025-06-07,false,networking
u696,e59,2026-12-20,true,cliente potencial
u1478,e507,2022-02-10,true,cliente potencial
u1272,e172,2019-08-22,true,cliente potencial
u1733,e1,2026-11-20,false,cliente potencial
u1601,e111,2021-05-24,true,seguimiento de ofertas
u1971,e325,2020-05-27,false,networking
u439,e270,2019-07-15,false,cliente potencial
u884,e461,2024-05-19,false,interés en la industria
u1767,e289,2024-06-04,true,cliente potencial
u867,e17,2026-10-24,true,cliente potencial
u1056,e6,2024-12-18,true,cliente potencial
u296,e32,2022-01-05,true,trabajo actual
u719,e441,2025-03-13,true,interés en la industria
u328,e75,2025-01-18,false,trabajo actual
u2040,e477,2022-08-18,true,cliente potencial
u120,e403,2020-07-13,true,networking
u1478,e439,2024-02-09,false,interés en la industria
u2178,e276,2026-03-18,true,ex empleador
u678,e361,2024-11-04,true,interés en la industria
u517,e483,2026-12-12,true,ex empleador
u1864,e434,2023-12-14,false,interés general
u1764,e185,2024-09-18,false,cliente potencial
u494,e171,2021-09-13,false,posible empleador
u1588,e456,2026-07-19,false,ex empleador
u1742,e251,2024-08-14,true,seguimiento de ofertas
u719,e104,2021-12-05,false,cliente potencial
u1581,e278,2026-07-26,true,interés general
u1628,e25,2019-07-15,false,ex empleador
u159,e361,2024-03-01,true,interés en la industria
u946,e114,2025-07-15,true,posible empleador
u21,e85,2021-07-13,true,interés general
u510,e511,2021-06-28,false,seguimiento de ofertas
u385,e434,2022-09-11,false,posible empleador
u2123,e474,2021-01-02,true,interés en la industria
u746,e238,2022-12-17,false,interés en la industria
u1382,e104,2019-02-14,false,interés general
u1222,e183,2021-05-12,false,networking
u949,e322,2020-06-02,false,trabajo actual
u1782,e445,2020-09-30,false,trabajo actual
u113,e352,2021-07-22,false,interés general
u2124,e426,2025-07-13,false,seguimiento de ofertas
u1541,e121,2021-11-06,false,interés general
u1390,e69,2024-12-21,false,seguimiento de ofertas
u1812,e293,2025-08-14,true,interés en la industria
u1469,e483,2026-11-20,true,seguimiento de ofertas
u366,e374,2024-10-31,true,interés general
u341,e64,2022-03-11,true,interés en la industria
u1446,e104,2021-06-03,true,posible empleador
u411,e287,2019-06-13,false,interés general
u1106,e450,2023-05-07,true,networking
u1241,e4,2025-05-06,false,ex empleador
u281,e111,2019-06-08,true,interés general
u541,e19,2021-06-13,true,seguimiento de ofertas
u146,e522,2025-10-21,true,seguimiento de ofertas
u1634,e520,2019-11-12,false,seguimiento de ofertas
u1729,e154,2021-12-20,true,networking
u868,e40,2019-12-09,false,interés en la industria
u668,e324,2023-06-27,false,posible empleador
u2077,e62,2024-09-10,true,networking
u385,e287,2026-05-07,true,interés general
u1910,e486,2023-01-27,false,seguimiento de ofertas
u1545,e196,2024-07-28,true,ex empleador
u1412,e284,2026-03-21,true,seguimiento de ofertas
u1716,e91,2025-10-30,true,ex empleador
u2006,e383,2019-02-25,true,cliente potencial
u155,e153,2020-03-05,false,posible empleador
u418,e401,2024-06-06,false,interés general
u1820,e270,2023-12-04,true,interés en la industria
u2119,e98,2025-05-16,true,networking
u1596,e389,2021-12-17,false,seguimiento de ofertas
u2143,e65,2021-05-07,false,trabajo actual
u1463,e265,2025-07-06,true,posible empleador
u1134,e548,2024-02-01,true,networking
u693,e228,2021-09-24,false,interés general
u33,e170,2022-05-17,false,interés en la industria
u1124,e515,2023-11-13,true,interés en la industria
u458,e256,2022-04-03,false,posible empleador
u757,e40,2020-05-22,false,trabajo actual
u796,e6,2024-03-28,true,networking
u1836,e52,2022-05-23,true,interés en la industria
u831,e93,2026-04-09,true,interés en la industria
u2084,e76,2023-09-09,true,seguimiento de ofertas
u985,e12,2024-06-10,false,interés general
u248,e299,2025-08-09,true,cliente potencial
u1353,e273,2024-12-31,false,trabajo actual
u2180,e91,2026-09-07,false,seguimiento de ofertas
u2023,e442,2026-05-02,false,cliente potencial
u238,e429,2021-02-14,false,posible empleador
u395,e319,2019-05-07,false,posible empleador
u1851,e455,2019-10-26,true,ex empleador
u314,e84,2025-11-18,false,cliente potencial
u1775,e357,2025-07-26,false,cliente potencial
u373,e103,2022-04-13,true,seguimiento de ofertas
u1603,e245,2021-07-01,true,interés general
u409,e264,2023-06-08,true,posible empleador
u326,e245,2022-11-09,false,cliente potencial
u1405,e260,2023-10-10,true,trabajo actual
u20,e313,2026-09-24,false,networking
u419,e517,2022-05-10,true,interés en la industria
u229,e533,2021-03-02,true,ex empleador
u837,e111,2022-08-26,false,interés general
u836,e8,2020-04-27,true,networking
u1520,e506,2023-08-08,true,interés en la industria
u1614,e37,2023-07-04,true,cliente potencial
u1873,e272,2020-08-15,false,trabajo actual
u1381,e512,2021-02-08,false,seguimiento de ofertas
u580,e326,2020-10-15,true,interés general
u1399,e402,2025-10-24,true,trabajo actual
u1792,e73,2023-05-09,false,ex empleador
u451,e127,2020-09-02,true,seguimiento de ofertas
u640,e128,2023-02-28,true,interés en la industria
u275,e461,2024-05-19,true,ex empleador
u1340,e408,2020-03-10,true,networking
u951,e164,2019-01-21,true,trabajo actual
u1010,e415,2023-07-03,true,interés general
u2135,e342,2021-04-19,false,seguimiento de ofertas
u118,e367,2023-04-09,true,networking
u976,e402,2024-02-21,false,cliente potencial
u2041,e155,2026-10-22,true,seguimiento de ofertas
u1007,e187,2024-03-03,false,cliente potencial
u450,e179,2025-08-24,false,trabajo actual
u1170,e483,2024-07-22,true,ex empleador
u2178,e149,2025-09-09,true,interés general
u1583,e155,2023-05-21,false,cliente potencial
u1429,e349,2023-07-19,true,cliente potencial
u1260,e319,2024-04-03,true,cliente potencial
u608,e13,2023-03-15,false,interés general
u1373,e347,2026-03-19,true,interés en la industria
u23,e66,2019-11-17,false,cliente potencial
u810,e141,2020-11-03,true,posible empleador
u1027,e234,2023-12-08,true,cliente potencial
u1617,e269,2025-11-12,false,cliente potencial
u1865,e168,2019-11-10,true,interés general
u557,e293,2024-04-16,false,networking
u1740,e26,2023-05-25,false,cliente potencial
u1248,e136,2021-07-08,true,interés en la industria
u954,e139,2022-04-22,true,cliente potencial
u735,e120,2022-07-16,true,ex empleador
u281,e517,2019-01-03,false,cliente potencial
u1649,e220,2020-03-20,true,trabajo actual
u1547,e392,2020-04-22,true,interés general
u1911,e434,2025-02-13,true,interés en la industria
u325,e32,2019-01-11,false,trabajo actual
u1802,e43,2022-12-01,false,trabajo actual
u1089,e223,2026-03-30,true,cliente potencial
u553,e533,2025-01-12,true,seguimiento de ofertas
u85,e350,2024-12-06,false,ex empleador
u1730,e192,2024-09-19,false,trabajo actual
u302,e427,2020-04-12,false,cliente potencial
u1073,e30,2025-01-25,true,posible empleador
u1313,e488,2020-05-30,false,networking
u669,e71,2022-10-23,false,trabajo actual
u1435,e231,2022-03-27,false,cliente potencial
u1408,e79,2023-02-19,false,posible empleador
u1505,e549,2019-04-20,true,trabajo actual
u610,e407,2022-07-05,false,cliente potencial
u2093,e483,2023-04-25,true,interés en la industria
u1884,e60,2025-06-28,false,cliente potencial
u1322,e206,2020-08-21,true,cliente potencial
u2096,e473,2021-07-07,true,ex empleador
u66,e315,2023-04-25,false,cliente potencial
u245,e307,2025-02-20,false,posible empleador
u969,e537,2022-12-25,true,trabajo actual
u1842,e5,2026-05-21,false,posible empleador
u349,e336,2026-03-05,false,interés general
u428,e315,2019-10-05,true,posible empleador
u555,e326,2022-02-21,true,seguimiento de ofertas
u2006,e466,2022-05-27,true,trabajo actual
u1986,e348,2020-03-24,true,posible empleador
u2089,e238,2026-05-16,false,posible empleador
u2006,e499,2022-06-26,false,ex empleador
u423,e525,2021-09-10,false,ex empleador
u635,e365,2019-08-13,true,ex empleador
u1457,e493,2021-09-23,false,trabajo actual
u40,e541,2021-08-30,true,interés general
u2022,e363,2026-01-09,true,ex empleador
u1105,e407,2025-04-17,false,posible empleador
u51,e254,2019-03-25,true,seguimiento de ofertas
u1799,e428,2026-11-08,true,seguimiento de ofertas
u34,e243,2022-10-09,false,trabajo actual
u797,e484,2022-03-31,true,posible empleador
u715,e255,2026-04-09,false,posible empleador
u1226,e225,2022-05-06,true,networking
u322,e389,2026-05-12,false,ex empleador
u678,e466,2021-05-28,false,cliente potencial
u852,e206,2026-05-09,true,seguimiento de ofertas
u1156,e494,2023-12-14,false,ex empleador
u1372,e242,2022-07-14,true,interés general
u1242,e442,2019-06-29,false,seguimiento de ofertas
u135,e293,2022-04-08,true,seguimiento de ofertas
u2040,e386,2019-10-17,false,ex empleador
u1307,e308,2019-08-17,true,trabajo actual
u1873,e548,2023-02-03,false,seguimiento de ofertas
u1473,e48,2021-01-06,true,cliente potencial
u1453,e344,2024-10-18,false,networking
u1579,e95,2025-01-20,false,networking
u83,e298,2019-04-09,false,trabajo actual
u1076,e467,2020-06-25,true,networking
u430,e12,2020-08-26,false,networking
u163,e497,2019-08-17,false,networking
u1606,e353,2026-12-22,false,networking
u2014,e294,2020-03-26,false,interés en la industria
u511,e66,2024-02-21,false,seguimiento de ofertas
u285,e199,2021-09-24,true,networking
u176,e474,2019-03-23,false,posible empleador
u391,e452,2020-10-14,false,ex empleador
u1411,e392,2020-09-02,false,cliente potencial
u2138,e428,2026-09-12,false,interés general
u822,e512,2022-04-01,false,interés general
u2103,e57,2020-01-01,false,interés en la industria
u1019,e89,2024-02-08,false,ex empleador
u599,e233,2025-07-05,true,ex empleador
u2092,e174,2023-08-20,false,networking
u911,e298,2023-05-09,false,posible empleador
u202,e289,2019-04-13,true,posible empleador
u647,e151,2024-05-02,false,cliente potencial
u469,e426,2022-09-08,true,cliente potencial
u1027,e224,2020-11-03,false,seguimiento de ofertas
u1103,e0,2023-05-21,true,interés en la industria
u749,e336,2024-11-21,false,ex empleador
u736,e413,2023-12-08,false,interés en la industria
u1624,e407,2022-12-28,true,interés en la industria
u1678,e114,2019-12-18,true,seguimiento de ofertas
u1260,e417,2024-08-18,false,trabajo actual
u1037,e336,2025-07-11,true,trabajo actual
u403,e468,2023-05-07,true,networking
u1686,e293,2025-02-21,true,seguimiento de ofertas
u102,e288,2026-08-20,true,ex empleador
u469,e340,2019-07-31,false,interés general
