usuario_id,educacion_id,fecha_inicio,fecha_graduacion,graduado
u1562,ed182,2008-01-01,2011-06-15,true
u896,ed201,2010-01-01,,false
u1427,ed108,2011-01-01,,false
u1868,ed382,2010-01-01,2016-06-15,true
u1542,ed315,2015-01-01,2018-06-15,true
u21,ed125,2012-01-01,2015-06-15,true
u636,ed122,2009-01-01,2014-06-15,true
u1332,ed298,2013-01-01,,false
u1796,ed90,2010-01-01,2015-06-15,true
u1413,ed243,2014-01-01,,false
u1000,ed106,2012-01-01,,false
u1131,ed285,2015-01-01,2018-06-15,true
u2099,ed295,2014-01-01,,false
u951,ed7,2009-01-01,,false
u655,ed172,2017-01-01,2020-06-15,true
u1227,ed331,2015-01-01,2021-06-15,true
u1033,ed309,2016-01-01,,false
u1797,ed203,2007-01-01,,false
u471,ed263,2020-01-01,2025-06-15,true
u147,ed393,2010-01-01,,false
u447,ed388,2013-01-01,2016-06-15,true
u1040,ed2,2014-01-01,2020-06-15,true
u122,ed72,2008-01-01,,false
u798,ed252,2008-01-01,,false
u596,ed353,2018-01-01,2024-06-15,true
u301,ed341,2011-01-01,2017-06-15,true
u1746,ed71,2017-01-01,,false
u1978,ed271,2005-01-01,2008-06-15,true
u1070,ed436,2019-01-01,,false
u1807,ed135,2006-01-01,,false
u2050,ed36,2007-01-01,2010-06-15,true
u1904,ed84,2018-01-01,2022-06-15,true
u751,ed177,2013-01-01,,false
u170,ed101,2016-01-01,2020-06-15,true
u749,ed188,2020-01-01,,false
u720,ed16,2006-01-01,,false
u1143,ed268,2008-01-01,,false
u1036,ed112,2006-01-01,,false
u1579,ed197,2013-01-01,2017-06-15,true
u1985,ed401,2010-01-01,,false
u810,ed367,2019-01-01,,false
u898,ed439,2019-01-01,2023-06-15,true
u1930,ed320,2008-01-01,,false
u524,ed217,2010-01-01,,false
u1936,ed182,2005-01-01,,false
u1763,ed220,2014-01-01,2019-06-15,true
u1921,ed350,2015-01-01,2020-06-15,true
u900,ed332,2015-01-01,2021-06-15,true
u97,ed99,2011-01-01,,false
u655,ed436,2006-01-01,,false
u617,ed372,2020-01-01,,false
u203,ed325,2012-01-01,2016-06-15,true
u1486,ed175,2009-01-01,2013-06-15,true
u891,ed417,2013-01-01,,false
u570,ed167,2013-01-01,,false
u77,ed78,2012-01-01,,false
u598,ed56,2017-01-01,,false
u995,ed177,2008-01-01,,false
u389,ed70,2015-01-01,,false
u1222,ed336,2011-01-01,,false
u1979,ed360,2020-01-01,,false
u1179,ed332,2019-01-01,2023-06-15,true
u1040,ed120,2005-01-01,2009-06-15,true
u1187,ed29,2012-01-01,2016-06-15,true
u1357,ed231,2018-01-01,2024-06-15,true
u241,ed306,2005-01-01,,false
u2001,ed35,2007-01-01,,false
u1071,ed387,2007-01-01,,false
u1609,ed74,2013-01-01,,false
u1812,ed87,2007-01-01,,false
u522,ed236,2013-01-01,2019-06-15,true
u443,ed304,2014-01-01,,false
u515,ed11,2010-01-01,2013-06-15,true
u86,ed61,2007-01-01,,false
u1927,ed271,2009-01-01,2015-06-15,true
u979,ed429,2010-01-01,2013-06-15,true
u985,ed134,2017-01-01,,false
u495,ed339,2018-01-01,2023-06-15,true
u134,ed7,2015-01-01,,false
u1529,ed114,2017-01-01,2021-06-15,true
u725,ed339,2009-01-01,2015-06-15,true
u298,ed55,2016-01-01,,false
u920,ed29,2012-01-01,,false
u615,ed291,2018-01-01,2023-06-15,true
u1897,ed56,2011-01-01,2016-06-15,true
u2023,ed205,2006-01-01,2010-06-15,true
u1401,ed322,2012-01-01,2015-06-15,true
u930,ed275,2008-01-01,2012-06-15,true
u1132,ed102,2007-01-01,2012-06-15,true
u358,ed442,2012-01-01,2017-06-15,true
u510,ed351,2010-01-01,2016-06-15,true
u1533,ed34,2013-01-01,2016-06-15,true
u951,ed25,2008-01-01,2011-06-15,true
u1954,ed40,2010-01-01,2016-06-15,true
u650,ed49,2009-01-01,,false
u220,ed0,2007-01-01,2010-06-15,true
u1348,ed395,2012-01-01,2017-06-15,true
u1296,ed30,2005-01-01,2009-06-15,true
u1890,ed415,2020-01-01,2025-06-15,true
u1758,ed449,2006-01-01,,false
u1498,ed150,2013-01-01,2019-06-15,true
u2105,ed34,2013-01-01,2018-06-15,true
u2063,ed164,2011-01-01,2014-06-15,true
u2102,ed82,2008-01-01,2014-06-15,true
u632,ed282,2019-01-01,,false
u672,ed47,2009-01-01,2013-06-15,true
u740,ed381,2014-01-01,,false
u257,ed7,2007-01-01,,false
u1004,ed301,2010-01-01,,false
u538,ed115,2010-01-01,2013-06-15,true
u653,ed144,2009-01-01,2015-06-15,true
u2169,ed173,2016-01-01,2020-06-15,true
u347,ed33,2019-01-01,,false
u1450,ed78,2016-01-01,,false
u1838,ed358,2015-01-01,,false
u1151,ed91,2016-01-01,,false
u1253,ed380,2019-01-01,,false
u1291,ed53,2005-01-01,,false
u1797,ed206,2009-01-01,,false
u157,ed225,2007-01-01,2011-06-15,true
u601,ed44,2015-01-01,2018-06-15,true
u186,ed147,2005-01-01,2008-06-15,true
u731,ed219,2018-01-01,2024-06-15,true
u1890,ed294,2010-01-01,,false
u1777,ed16,2007-01-01,2013-06-15,true
u732,ed396,2007-01-01,,false
u520,ed241,2017-01-01,,false
u2196,ed237,2018-01-01,,false
u1140,ed96,2010-01-01,2016-06-15,true
u380,ed26,2010-01-01,2014-06-15,true
u1191,ed239,2011-01-01,,false
u422,ed191,2017-01-01,2021-06-15,true
u129,ed363,2017-01-01,,false
u1309,ed420,2014-01-01,,false
u345,ed361,2015-01-01,,false
u501,ed176,2014-01-01,2018-06-15,true
u1149,ed300,2019-01-01,,false
u335,ed131,2016-01-01,,false
u1156,ed160,2017-01-01,2021-06-15,true
u2071,ed175,2013-01-01,2017-06-15,true
u535,ed251,2005-01-01,,false
u1192,ed368,2017-01-01,,false
u623,ed84,2014-01-01,2017-06-15,true
u2066,ed276,2019-01-01,,false
u1927,ed442,2014-01-01,2020-06-15,true
u426,ed380,2016-01-01,2019-06-15,true
u1643,ed197,2014-01-01,2018-06-15,true
u1029,ed102,2009-01-01,,false
u2029,ed325,2016-01-01,,false
u2151,ed256,2007-01-01,,false
u213,ed439,2012-01-01,2015-06-15,true
u1638,ed151,2015-01-01,2020-06-15,true
u1602,ed391,2020-01-01,2024-06-15,true
u1682,ed48,2013-01-01,,false
u416,ed237,2006-01-01,2009-06-15,true
u977,ed254,2012-01-01,,false
u725,ed108,2012-01-01,,false
u1105,ed215,2012-01-01,,false
u1077,ed321,2013-01-01,,false
u221,ed274,2015-01-01,,false
u1289,ed267,2017-01-01,2022-06-15,true
u2105,ed433,2010-01-01,,false
u1226,ed225,2020-01-01,,false
u1768,ed26,2011-01-01,,false
u1206,ed61,2017-01-01,,false
u1875,ed32,2009-01-01,2015-06-15,true
u1664,ed17,2014-01-01,,false
u1863,ed215,2006-01-01,2012-06-15,true
u1293,ed407,2011-01-01,,false
u1470,ed348,2005-01-01,,false
u1683,ed284,2020-01-01,,false
u924,ed250,2019-01-01,2025-06-15,true
u676,ed431,2005-01-01,2008-06-15,true
u1854,ed243,2013-01-01,,false
u1447,ed27,2014-01-01,2020-06-15,true
u1696,ed70,2007-01-01,2013-06-15,true
u2078,ed443,2007-01-01,2013-06-15,true
u1526,ed48,2005-01-01,2011-06-15,true
u1316,ed207,2007-01-01,2012-06-15,true
u2159,ed318,2013-01-01,2018-06-15,true
u823,ed335,2005-01-01,2010-06-15,true
u1134,ed111,2012-01-01,,false
u122,ed272,2009-01-01,,false
u1937,ed263,2020-01-01,2024-06-15,true
u1283,ed23,2007-01-01,2010-06-15,true
u1038,ed14,2016-01-01,2020-06-15,true
u1705,ed269,2007-01-01,2012-06-15,true
u1874,ed436,2013-01-01,2018-06-15,true
u238,ed46,2019-01-01,,false
u69,ed362,2012-01-01,,false
u1363,ed432,2010-01-01,2013-06-15,true
u284,ed148,2020-01-01,,false
u1700,ed305,2019-01-01,2022-06-15,true
u1333,ed449,2006-01-01,2010-06-15,true
u893,ed397,2016-01-01,2021-06-15,true
u703,ed394,2006-01-01,2009-06-15,true
u1892,ed291,2011-01-01,,false
u1861,ed94,2017-01-01,2023-06-15,true
u130,ed437,2008-01-01,2013-06-15,true
u1671,ed92,2006-01-01,,false
u897,ed382,2005-01-01,2011-06-15,true
u114,ed432,2010-01-01,,false
u322,ed50,2005-01-01,,false
u1833,ed331,2012-01-01,2017-06-15,true
u1682,ed185,2017-01-01,2023-06-15,true
u20,ed95,2011-01-01,2017-06-15,true
u776,ed320,2020-01-01,2025-06-15,true
u951,ed96,2011-01-01,,false
u1005,ed162,2010-01-01,,false
u336,ed57,2020-01-01,2026-06-15,true
u775,ed131,2005-01-01,,false
u914,ed402,2018-01-01,,false
u652,ed63,2019-01-01,2023-06-15,true
u1064,ed413,2011-01-01,,false
u713,ed150,2011-01-01,,false
u443,ed57,2005-01-01,,false
u1473,ed184,2011-01-01,2014-06-15,true
u2144,ed217,2009-01-01,,false
u734,ed250,2012-01-01,2017-06-15,true
u126,ed235,2020-01-01,,false
u1558,ed181,2010-01-01,2014-06-15,true
u1125,ed132,2016-01-01,,false
u261,ed317,2014-01-01,2017-06-15,true
u171,ed89,2015-01-01,,false
u1743,ed440,2015-01-01,,false
u1165,ed361,2012-01-01,,false
u1519,ed130,2015-01-01,,false
u595,ed419,2014-01-01,,false
u426,ed51,2009-01-01,2014-06-15,true
u1800,ed31,2018-01-01,,false
u1980,ed2,2009-01-01,2012-06-15,true
u1779,ed302,2015-01-01,2019-06-15,true
u205,ed183,2019-01-01,,false
u784,ed371,2010-01-01,,false
u829,ed350,2005-01-01,,false
u1970,ed299,2005-01-01,2008-06-15,true
u757,ed36,2011-01-01,2016-06-15,true
u347,ed329,2010-01-01,,false
u2015,ed358,2017-01-01,,false
u2024,ed66,2015-01-01,,false
u2186,ed387,2009-01-01,,false
u1705,ed110,2016-01-01,2022-06-15,true
u139,ed49,2007-01-01,2013-06-15,true
u1719,ed304,2009-01-01,2013-06-15,true
u1339,ed244,2009-01-01,2015-06-15,true
u103,ed425,2011-01-01,2015-06-15,true
u891,ed44,2007-01-01,,false
u1398,ed304,2016-01-01,2020-06-15,true
u896,ed119,2008-01-01,2014-06-15,true
u1417,ed187,2017-01-01,,false
u2105,ed386,2008-01-01,2014-06-15,true
u175,ed12,2019-01-01,,false
u690,ed224,2007-01-01,,false
u797,ed286,2019-01-01,,false
u331,ed1,2020-01-01,2023-06-15,true
u1440,ed300,2008-01-01,2011-06-15,true
u399,ed107,2015-01-01,,false
u1137,ed295,2010-01-01,2016-06-15,true
u1502,ed44,2016-01-01,,false
u2069,ed173,2017-01-01,,false
u1692,ed328,2019-01-01,2025-06-15,true
u163,ed354,2015-01-01,2019-06-15,true
u2027,ed155,2020-01-01,2026-06-15,true
u1348,ed67,2005-01-01,2009-06-15,true
u464,ed247,2007-01-01,2011-06-15,true
u1765,ed402,2014-01-01,2019-06-15,true
u781,ed170,2005-01-01,2009-06-15,true
u1812,ed329,2017-01-01,2023-06-15,true
u66,ed174,2014-01-01,,false
u5,ed201,2020-01-01,2025-06-15,true
u1407,ed322,2008-01-01,2013-06-15,true
u185,ed316,2016-01-01,,false
u678,ed431,2012-01-01,2016-06-15,true
u48,ed395,2014-01-01,2020-06-15,true
u687,ed258,2010-01-01,,false
u1639,ed234,2011-01-01,,false
u104,ed396,2018-01-01,2024-06-15,true
u270,ed395,2007-01-01,,false
u1846,ed30,2005-01-01,2008-06-15,true
u782,ed368,2014-01-01,,false
u1021,ed180,2010-01-01,2013-06-15,true
u1476,ed412,2017-01-01,2021-06-15,true
u34,ed5,2007-01-01,2012-06-15,true
u1504,ed49,2019-01-01,2022-06-15,true
u1015,ed390,2005-01-01,2008-06-15,true
u108,ed182,2017-01-01,,false
u2065,ed137,2013-01-01,2017-06-15,true
u1933,ed137,2015-01-01,,false
u764,ed2,2017-01-01,2023-06-15,true
u1486,ed100,2005-01-01,,false
u1078,ed70,2018-01-01,,false
u972,ed35,2012-01-01,2015-06-15,true
