from_usuario_id,to_usuario_id,fecha_conexion,nivel,aceptada
u1949,u1227,2022-05-12,1er nivel,true
u1227,u1752,2024-09-15,2do nivel,true
u1752,u749,2024-10-05,1er nivel,false
u749,u552,2022-08-05,2do nivel,true
u552,u1223,2024-03-20,3er nivel,false
u1223,u1925,2020-12-13,2do nivel,false
u1925,u2070,2019-05-23,3er nivel,false
u2070,u1215,2022-06-27,1er nivel,false
u1215,u537,2020-05-09,3er nivel,true
u537,u941,2025-06-08,1er nivel,false
u941,u434,2023-02-23,2do nivel,false
u434,u819,2019-01-10,2do nivel,false
u819,u7,2019-05-02,3er nivel,false
u7,u1881,2020-01-15,3er nivel,false
u1881,u1159,2025-08-01,2do nivel,true
u1159,u1027,2021-05-15,2do nivel,true
u1027,u1271,2020-12-04,3er nivel,false
u1271,u785,2025-03-29,1er nivel,false
u785,u1667,2025-09-27,2do nivel,false
u1667,u1580,2025-08-05,2do nivel,true
u1580,u1649,2024-06-07,2do nivel,true
u1649,u318,2023-08-04,3er nivel,true
u318,u325,2020-07-12,2do nivel,true
u325,u1096,2023-03-15,2do nivel,false
u1096,u1697,2025-09-15,1er nivel,false
u1697,u960,2019-03-27,3er nivel,true
u960,u634,2024-07-30,2do nivel,true
u634,u1197,2019-03-21,1er nivel,true
u1197,u1522,2021-07-11,2do nivel,true
u1522,u25,2020-07-17,1er nivel,false
u25,u2176,2023-02-05,3er nivel,false
u2176,u272,2025-07-18,1er nivel,false
u272,u1841,2024-04-06,1er nivel,false
u1841,u1876,2025-09-27,2do nivel,true
u1876,u2099,2025-04-22,2do nivel,false
u2099,u1988,2021-03-31,1er nivel,false
u1988,u64,2023-01-08,3er nivel,false
u64,u461,2025-08-22,3er nivel,true
u461,u531,2021-09-21,3er nivel,false
u531,u1594,2024-12-05,2do nivel,true
u1594,u1112,2020-04-07,3er nivel,true
u1112,u553,2019-12-25,1er nivel,true
u553,u778,2021-08-15,2do nivel,false
u778,u1710,2020-10-16,1er nivel,true
u1710,u748,2020-01-20,2do nivel,true
u748,u1659,2020-11-12,2do nivel,true
u1659,u1067,2023-12-17,1er nivel,false
u1067,u1345,2020-02-07,1er nivel,false
u1345,u986,2024-08-23,2do nivel,false
u986,u1832,2021-09-09,1er nivel,false
u1832,u1905,2025-11-29,3er nivel,true
u1905,u992,2024-09-30,3er nivel,true
u992,u575,2021-02-25,3er nivel,true
u575,u1304,2020-12-08,3er nivel,true
u1304,u1553,2024-09-09,1er nivel,true
u1553,u1926,2019-08-10,2do nivel,false
u1926,u624,2024-10-27,2do nivel,true
u624,u205,2022-07-26,1er nivel,false
u205,u516,2024-10-10,3er nivel,true
u516,u1818,2023-08-29,2do nivel,false
u1818,u1217,2024-05-02,1er nivel,true
u1217,u1702,2022-04-06,1er nivel,false
u1702,u1224,2025-12-23,3er nivel,true
u1224,u988,2019-03-02,3er nivel,true
u988,u1056,2024-09-24,2do nivel,true
u1056,u34,2020-06-29,2do nivel,true
u34,u1722,2024-08-04,1er nivel,true
u1722,u268,2025-01-17,3er nivel,true
u268,u1599,2020-01-27,1er nivel,false
u1599,u1152,2024-07-09,3er nivel,false
u1152,u736,2021-05-08,2do nivel,true
u736,u2194,2021-07-07,1er nivel,false
u2194,u1733,2024-04-21,3er nivel,true
u1733,u1715,2022-09-22,3er nivel,true
u1715,u672,2024-08-01,1er nivel,true
u672,u1004,2021-10-04,2do nivel,true
u1004,u242,2021-08-10,2do nivel,true
u242,u2064,2020-10-26,1er nivel,true
u2064,u366,2022-10-02,1er nivel,false
u366,u2030,2025-11-29,2do nivel,false
u2030,u2017,2022-03-24,2do nivel,true
u2017,u1080,2019-11-30,1er nivel,false
u1080,u1413,2024-01-25,1er nivel,true
u1413,u252,2023-09-05,1er nivel,true
u252,u586,2024-10-06,1er nivel,true
u586,u1062,2020-06-27,2do nivel,true
u1062,u1445,2024-02-16,3er nivel,false
u1445,u598,2023-11-08,2do nivel,false
u598,u312,2021-05-22,2do nivel,true
u312,u1340,2025-06-13,1er nivel,true
u1340,u1494,2021-10-01,3er nivel,false
u1494,u1866,2019-06-29,3er nivel,true
u1866,u690,2020-03-05,1er nivel,false
u690,u1831,2021-11-15,3er nivel,false
u1831,u2025,2025-01-28,3er nivel,false
u2025,u1437,2019-04-21,3er nivel,true
u1437,u465,2025-04-26,1er nivel,false
u465,u929,2024-09-14,3er nivel,false
u929,u2015,2022-12-29,2do nivel,false
u2015,u809,2025-08-29,2do nivel,true
u809,u763,2022-12-11,2do nivel,false
u763,u2116,2020-08-23,3er nivel,true
u2116,u683,2022-03-29,2do nivel,false
u683,u970,2022-06-09,1er nivel,true
u970,u1839,2024-01-09,2do nivel,false
u1839,u1570,2021-08-03,3er nivel,false
u1570,u957,2025-07-31,1er nivel,false
u957,u1869,2023-04-23,2do nivel,true
u1869,u660,2022-03-07,2do nivel,false
u660,u888,2022-06-03,2do nivel,false
u888,u428,2024-06-09,2do nivel,true
u428,u167,2022-04-12,3er nivel,false
u167,u663,2020-10-17,2do nivel,true
u663,u1136,2024-09-26,3er nivel,false
u1136,u130,2022-05-05,2do nivel,false
u130,u1942,2019-03-12,3er nivel,true
u1942,u1179,2019-04-12,2do nivel,true
u1179,u920,2019-12-03,2do nivel,false
u920,u462,2020-09-27,1er nivel,true
u462,u1526,2025-09-07,1er nivel,true
u1526,u117,2023-11-25,3er nivel,false
u117,u967,2022-10-25,2do nivel,true
u967,u1128,2025-11-25,1er nivel,false
u1128,u124,2024-06-09,2do nivel,true
u124,u482,2023-12-13,3er nivel,true
u482,u1419,2023-01-22,2do nivel,true
u1419,u1849,2020-10-30,2do nivel,true
u1849,u1728,2020-11-03,2do nivel,true
u1728,u1035,2021-04-13,3er nivel,true
u1035,u1303,2022-01-31,1er nivel,true
u1303,u336,2022-03-25,2do nivel,true
u336,u1944,2021-01-09,1er nivel,false
u1944,u962,2020-08-21,1er nivel,false
u962,u489,2022-05-03,1er nivel,false
u489,u1205,2022-11-16,1er nivel,false
u1205,u1405,2019-07-21,3er nivel,true
u1405,u640,2023-10-26,1er nivel,true
u640,u255,2021-08-19,3er nivel,false
u255,u532,2024-02-11,1er nivel,true
u532,u2113,2023-03-08,1er nivel,true
u2113,u1093,2019-01-03,3er nivel,false
u1093,u1936,2024-12-08,1er nivel,false
u1936,u2157,2023-02-06,2do nivel,true
u2157,u614,2023-08-28,1er nivel,true
u614,u2014,2019-12-25,3er nivel,false
u2014,u1958,2023-02-22,1er nivel,true
u1958,u805,2025-03-30,3er nivel,false
u805,u523,2024-09-09,3er nivel,true
u523,u692,2024-12-01,1er nivel,true
u692,u422,2025-09-30,3er nivel,false
u422,u1621,2021-01-12,3er nivel,true
u1621,u158,2024-07-28,3er nivel,true
u158,u1088,2022-03-14,1er nivel,true
u1088,u745,2023-08-14,2do nivel,true
u745,u62,2021-04-01,3er nivel,false
u62,u2172,2022-10-22,1er nivel,false
u2172,u1821,2021-03-11,1er nivel,false
u1821,u1619,2025-04-28,3er nivel,false
u1619,u313,2020-02-09,3er nivel,false
u313,u996,2020-06-06,3er nivel,true
u996,u1911,2022-01-12,1er nivel,true
u1911,u1286,2021-01-28,2do nivel,true
u1286,u1103,2022-02-08,1er nivel,true
u1103,u261,2019-04-11,3er nivel,true
u261,u1535,2024-02-26,1er nivel,true
u1535,u504,2023-03-21,1er nivel,true
u504,u1655,2020-07-01,2do nivel,true
u1655,u1740,2019-01-16,3er nivel,false
u1740,u984,2020-11-30,2do nivel,false
u984,u1620,2024-05-20,3er nivel,true
u1620,u1285,2025-06-04,3er nivel,true
u1285,u396,2024-06-13,1er nivel,true
u396,u1672,2019-12-09,1er nivel,false
u1672,u860,2024-07-23,3er nivel,false
u860,u207,2025-09-24,1er nivel,true
u207,u1237,2020-08-23,2do nivel,true
u1237,u1342,2025-05-19,3er nivel,true
u1342,u762,2024-04-12,1er nivel,false
u762,u370,2022-04-06,3er nivel,false
u370,u1119,2020-12-23,1er nivel,false
u1119,u2049,2023-04-22,3er nivel,true
u2049,u1679,2022-12-27,1er nivel,true
u1679,u165,2019-12-16,1er nivel,false
u165,u927,2024-07-12,3er nivel,false
u927,u454,2020-03-13,2do nivel,false
u454,u1401,2023-01-07,1er nivel,true
u1401,u2026,2024-12-30,1er nivel,true
u2026,u2115,2023-03-06,2do nivel,false
u2115,u308,2019-03-27,1er nivel,false
u308,u426,2023-11-28,2do nivel,true
u426,u247,2020-04-24,3er nivel,true
u247,u668,2021-06-29,1er nivel,false
u668,u2171,2020-07-17,2do nivel,false
u2171,u1834,2023-02-15,1er nivel,true
u1834,u1049,2019-05-18,1er nivel,true
u1049,u1558,2023-04-30,2do nivel,false
u1558,u1331,2024-04-15,2do nivel,true
u1331,u813,2025-07-26,2do nivel,true
u813,u787,2025-02-25,2do nivel,false
u787,u1737,2020-01-09,3er nivel,false
u1737,u281,2023-02-08,3er nivel,true
u281,u656,2023-05-10,1er nivel,true
u656,u1578,2020-12-23,1er nivel,true
u1578,u1442,2025-08-22,1er nivel,true
u1442,u1971,2021-02-25,2do nivel,true
u1971,u1992,2024-04-27,1er nivel,false
u1992,u323,2020-04-08,1er nivel,true
u323,u2130,2025-09-06,3er nivel,true
u2130,u1130,2021-04-22,3er nivel,true
u1130,u1519,2019-08-04,1er nivel,false
u1519,u1254,2020-09-18,1er nivel,false
u1254,u1099,2019-04-11,2do nivel,true
u1099,u95,2023-04-21,2do nivel,false
u95,u782,2025-03-31,3er nivel,true
u782,u1129,2022-12-06,1er nivel,true
u1129,u1253,2025-06-16,1er nivel,false
u1253,u1339,2022-02-26,2do nivel,false
u1339,u483,2022-02-15,2do nivel,false
u483,u1055,2021-06-30,1er nivel,false
u1055,u185,2025-10-01,1er nivel,false
u185,u1372,2023-02-26,2do nivel,true
u1372,u69,2021-04-25,2do nivel,false
u69,u398,2021-07-11,2do nivel,false
u398,u222,2020-10-11,1er nivel,false
u222,u1434,2020-10-14,2do nivel,false
u1434,u463,2023-10-04,2do nivel,false
u463,u401,2020-05-29,1er nivel,false
u401,u225,2024-05-27,2do nivel,true
u225,u667,2024-07-12,2do nivel,false
u667,u1951,2025-08-05,1er nivel,false
u1951,u730,2022-12-27,2do nivel,true
u730,u1423,2020-08-07,2do nivel,true
u1423,u838,2019-06-27,2do nivel,false
u838,u647,2021-12-03,1er nivel,false
u647,u1386,2022-03-29,3er nivel,false
u1386,u814,2024-12-20,1er nivel,false
u814,u495,2022-01-18,1er nivel,false
u495,u2023,2019-12-07,3er nivel,false
u2023,u767,2019-06-13,3er nivel,true
u767,u194,2022-04-03,3er nivel,false
u194,u1956,2021-06-28,1er nivel,true
u1956,u1538,2023-10-20,1er nivel,true
u1538,u35,2022-11-26,2do nivel,false
u35,u0,2021-08-18,3er nivel,false
u0,u342,2021-01-28,1er nivel,true
u342,u2008,2022-07-26,2do nivel,true
u2008,u878,2021-11-10,1er nivel,true
u878,u1133,2022-11-23,1er nivel,false
u1133,u438,2021-05-25,3er nivel,false
u438,u917,2025-11-07,1er nivel,false
u917,u453,2025-02-22,1er nivel,true
u453,u1977,2022-10-18,3er nivel,false
u1977,u1336,2022-12-13,3er nivel,true
u1336,u980,2023-10-16,2do nivel,false
u980,u1188,2021-12-12,3er nivel,false
u1188,u60,2023-03-09,3er nivel,false
u60,u689,2025-06-10,3er nivel,false
u689,u1242,2021-11-30,1er nivel,false
u1242,u1779,2022-04-12,1er nivel,true
u1779,u609,2022-05-27,1er nivel,false
u609,u1901,2024-12-11,1er nivel,false
u1901,u1766,2022-08-30,2do nivel,false
u1766,u46,2025-07-24,2do nivel,false
u46,u1377,2019-09-10,3er nivel,false
u1377,u864,2024-11-10,3er nivel,false
u864,u2105,2024-05-25,1er nivel,false
u2105,u227,2021-08-10,1er nivel,true
u227,u315,2022-09-28,3er nivel,true
u315,u1686,2025-02-03,2do nivel,false
u1686,u1396,2024-11-09,3er nivel,false
u1396,u24,2023-03-09,1er nivel,true
u24,u358,2025-10-03,1er nivel,true
u358,u148,2022-03-06,2do nivel,false
u148,u314,2019-10-18,3er nivel,true
u314,u1213,2024-03-16,2do nivel,true
u1213,u770,2021-06-05,2do nivel,true
u770,u503,2019-03-25,1er nivel,true
u503,u1462,2025-12-25,2do nivel,false
u1462,u1397,2021-02-19,2do nivel,true
u1397,u1370,2025-04-10,2do nivel,false
u1370,u1852,2024-01-28,1er nivel,false
u1852,u573,2021-04-15,1er nivel,true
u573,u948,2025-04-23,3er nivel,true
u948,u797,2023-03-22,1er nivel,true
u797,u204,2019-03-24,1er nivel,false
u204,u213,2022-06-30,2do nivel,false
u213,u520,2020-03-19,3er nivel,false
u520,u89,2020-10-07,3er nivel,false
u89,u771,2019-10-18,3er nivel,true
u771,u1382,2021-05-15,2do nivel,false
u1382,u2192,2022-09-05,3er nivel,true
u2192,u257,2023-05-07,3er nivel,true
u257,u1259,2020-09-21,3er nivel,false
u1259,u661,2019-06-13,1er nivel,true
u661,u1979,2024-02-12,1er nivel,true
u1979,u1458,2019-05-19,1er nivel,false
u1458,u540,2019-04-25,3er nivel,false
u540,u620,2020-02-20,3er nivel,false
u620,u183,2023-08-15,2do nivel,true
u183,u1754,2025-03-10,2do nivel,false
u1754,u1046,2021-08-16,2do nivel,true
u1046,u1747,2020-03-08,2do nivel,true
u1747,u2067,2024-01-07,2do nivel,true
u2067,u244,2024-07-01,2do nivel,false
u244,u1575,2019-07-13,1er nivel,true
u1575,u1918,2019-03-08,2do nivel,false
u1918,u1101,2024-04-11,2do nivel,true
u1101,u652,2019-01-07,3er nivel,false
u652,u783,2019-08-14,1er nivel,true
u783,u1360,2020-06-25,2do nivel,false
u1360,u2054,2023-04-11,3er nivel,true
u2054,u1607,2025-02-06,1er nivel,false
u1607,u367,2020-01-20,1er nivel,false
u367,u1172,2021-09-25,2do nivel,true
u1172,u2137,2019-01-27,2do nivel,true
u2137,u435,2019-03-26,1er nivel,true
u435,u528,2020-09-05,1er nivel,true
u528,u2154,2020-04-23,1er nivel,false
u2154,u1505,2025-04-11,1er nivel,true
u1505,u1002,2022-07-29,1er nivel,true
u1002,u722,2020-05-14,1er nivel,true
u722,u1495,2023-04-01,3er nivel,true
u1495,u815,2022-01-05,3er nivel,true
u815,u1554,2019-01-22,2do nivel,false
u1554,u632,2023-11-23,3er nivel,false
u632,u106,2019-09-23,1er nivel,true
u106,u1450,2022-02-27,3er nivel,false
u1450,u1485,2019-11-22,1er nivel,false
u1485,u995,2021-07-28,1er nivel,true
u995,u1089,2020-09-13,2do nivel,true
u1089,u1299,2025-05-13,2do nivel,false
u1299,u1157,2020-07-07,3er nivel,false
u1157,u22,2024-09-07,3er nivel,false
u22,u206,2020-05-12,2do nivel,false
u206,u1560,2020-08-20,1er nivel,true
u1560,u1108,2024-06-08,1er nivel,true
u1108,u352,2022-08-31,2do nivel,false
u352,u78,2025-09-03,2do nivel,false
u78,u886,2022-08-31,1er nivel,true
u886,u1373,2022-02-02,3er nivel,true
u1373,u1344,2019-12-09,3er nivel,true
u1344,u726,2022-08-26,2do nivel,true
u726,u1963,2022-09-19,3er nivel,false
u1963,u703,2022-11-15,3er nivel,false
u703,u187,2019-01-09,1er nivel,false
u187,u1636,2020-08-03,2do nivel,true
u1636,u338,2023-09-12,1er nivel,true
u338,u812,2023-03-16,1er nivel,true
u812,u414,2020-04-17,3er nivel,false
u414,u1109,2022-08-05,2do nivel,false
u1109,u1111,2024-07-31,1er nivel,true
u1111,u140,2020-09-21,1er nivel,true
u140,u1889,2019-03-10,2do nivel,true
u1889,u2022,2021-04-25,3er nivel,true
u2022,u1762,2019-02-28,1er nivel,true
u1762,u1083,2024-11-16,2do nivel,false
u1083,u1013,2023-10-09,3er nivel,false
u1013,u1638,2022-02-21,2do nivel,true
u1638,u122,2020-12-29,3er nivel,false
u122,u1265,2025-03-21,1er nivel,false
u1265,u1903,2021-03-10,3er nivel,true
u1903,u1295,2019-06-29,2do nivel,false
u1295,u617,2021-08-01,1er nivel,false
u617,u399,2023-09-06,2do nivel,false
u399,u1546,2023-11-25,1er nivel,false
u1546,u386,2019-05-10,3er nivel,true
u386,u1266,2025-10-29,2do nivel,false
u1266,u764,2025-11-03,3er nivel,true
u764,u1466,2019-06-20,2do nivel,false
u1466,u926,2020-05-18,2do nivel,false
u926,u904,2025-09-04,2do nivel,false
u904,u1239,2022-08-06,3er nivel,false
u1239,u1155,2022-06-01,2do nivel,false
u1155,u408,2024-03-31,2do nivel,true
u408,u563,2021-10-01,3er nivel,false
u563,u588,2020-03-31,2do nivel,true
u588,u1087,2021-11-09,1er nivel,false
u1087,u238,2024-08-18,3er nivel,true
u238,u705,2020-12-15,3er nivel,false
u705,u1967,2021-05-30,1er nivel,true
u1967,u2098,2024-04-02,2do nivel,false
u2098,u1914,2022-08-05,2do nivel,false
u1914,u301,2020-06-08,2do nivel,false
u301,u739,2025-08-30,2do nivel,false
u739,u1427,2022-06-04,2do nivel,false
u1427,u1658,2019-08-29,1er nivel,true
u1658,u643,2019-04-25,1er nivel,true
u643,u1314,2022-05-14,1er nivel,false
u1314,u1173,2023-08-30,2do nivel,false
u1173,u653,2023-01-10,1er nivel,true
u653,u1276,2021-05-30,1er nivel,true
u1276,u1127,2022-06-05,2do nivel,true
u1127,u675,2021-06-13,2do nivel,false
u675,u1309,2023-09-05,3er nivel,true
u1309,u267,2020-06-26,3er nivel,false
u267,u1666,2023-02-03,2do nivel,false
u1666,u1514,2022-05-27,3er nivel,true
u1514,u756,2019-01-22,1er nivel,true
u756,u265,2020-04-08,1er nivel,true
u265,u2178,2024-03-26,3er nivel,false
u2178,u2006,2019-10-27,3er nivel,true
u2006,u1028,2023-02-05,3er nivel,false
u1028,u1549,2024-05-27,1er nivel,true
u1549,u1074,2022-06-26,1er nivel,true
u1074,u874,2019-11-20,2do nivel,true
u874,u774,2023-04-08,1er nivel,true
u774,u1366,2019-10-11,2do nivel,true
u1366,u181,2025-11-01,2do nivel,true
u181,u1305,2025-02-25,1er nivel,true
u1305,u837,2023-01-07,3er nivel,false
u837,u1856,2023-07-17,2do nivel,true
u1856,u1742,2025-06-20,1er nivel,false
u1742,u2058,2021-04-07,3er nivel,false
u2058,u1417,2023-02-01,1er nivel,false
u1417,u2104,2023-12-04,3er nivel,true
u2104,u326,2020-05-09,2do nivel,true
u326,u1623,2019-06-07,3er nivel,true
u1623,u2121,2019-09-12,1er nivel,false
u2121,u160,2022-04-22,1er nivel,true
u160,u818,2019-05-26,1er nivel,false
u818,u1283,2024-06-22,1er nivel,true
u1283,u415,2019-02-27,3er nivel,false
u415,u2135,2022-10-07,2do nivel,false
u2135,u1913,2020-08-21,2do nivel,false
u1913,u997,2021-02-11,3er nivel,true
u997,u2005,2024-11-25,1er nivel,false
u2005,u584,2021-03-20,1er nivel,false
u584,u324,2023-12-29,2do nivel,true
u324,u1258,2020-02-16,1er nivel,false
u1258,u32,2021-10-06,1er nivel,true
u32,u2021,2024-02-23,2do nivel,true
u2021,u1313,2025-09-10,3er nivel,false
u1313,u1287,2019-11-18,2do nivel,true
u1287,u1828,2021-12-26,1er nivel,false
u1828,u442,2022-04-10,1er nivel,true
u442,u1261,2019-05-06,2do nivel,false
u1261,u2133,2023-04-12,1er nivel,false
u2133,u1433,2021-03-25,3er nivel,true
u1433,u958,2024-09-04,3er nivel,true
u958,u1786,2023-08-19,2do nivel,false
u1786,u1292,2020-07-04,3er nivel,false
u1292,u1802,2022-06-26,1er nivel,false
u1802,u674,2024-12-20,2do nivel,false
u674,u1048,2021-11-29,1er nivel,false
u1048,u1618,2024-06-24,2do nivel,true
u1618,u1511,2024-09-12,3er nivel,false
u1511,u773,2020-10-25,3er nivel,false
u773,u474,2022-09-28,3er nivel,false
u474,u903,2025-04-28,3er nivel,true
u903,u459,2021-02-05,2do nivel,false
u459,u458,2022-11-13,3er nivel,false
u458,u522,2019-04-19,3er nivel,false
u522,u1777,2020-09-12,1er nivel,true
u1777,u622,2019-02-08,1er nivel,false
u622,u1142,2025-08-19,3er nivel,false
u1142,u1822,2020-04-30,1er nivel,false
u1822,u902,2023-12-30,3er nivel,false
u902,u1648,2022-02-19,2do nivel,true
u1648,u2083,2025-05-06,3er nivel,true
u2083,u360,2022-11-19,2do nivel,false
u360,u87,2023-04-24,1er nivel,false
u87,u1411,2025-09-01,1er nivel,true
u1411,u129,2021-08-28,3er nivel,false
u129,u1712,2021-09-15,3er nivel,true
u1712,u1917,2019-05-14,3er nivel,true
u1917,u1589,2022-11-19,3er nivel,false
u1589,u1848,2021-03-11,3er nivel,false
u1848,u1614,2021-01-20,3er nivel,false
u1614,u1581,2023-06-28,3er nivel,true
u1581,u512,2024-02-05,2do nivel,true
u512,u1206,2020-03-08,1er nivel,false
u1206,u1038,2020-10-09,2do nivel,false
u1038,u784,2024-12-14,3er nivel,false
u784,u649,2019-05-11,1er nivel,true
u649,u1086,2020-01-25,3er nivel,true
u1086,u186,2019-09-14,2do nivel,false
u186,u291,2020-05-14,2do nivel,true
u291,u678,2021-04-24,2do nivel,true
u678,u1426,2023-08-12,1er nivel,false
u1426,u844,2025-04-25,3er nivel,true
u844,u619,2020-05-24,2do nivel,true
u619,u1071,2022-10-23,2do nivel,false
u1071,u1257,2022-06-29,1er nivel,false
u1257,u1390,2025-02-21,2do nivel,true
u1390,u1778,2024-02-18,1er nivel,true
u1778,u346,2022-08-18,3er nivel,true
u346,u77,2022-11-28,3er nivel,true
u77,u1454,2019-08-20,2do nivel,false
u1454,u1809,2025-01-14,1er nivel,false
u1809,u38,2023-11-10,1er nivel,false
u38,u2110,2021-05-22,3er nivel,false
u2110,u883,2022-02-23,1er nivel,true
u883,u1212,2020-05-25,2do nivel,true
u1212,u1683,2020-09-23,1er nivel,true
u1683,u954,2025-02-28,2do nivel,false
u954,u345,2025-04-06,2do nivel,true
u345,u256,2024-04-17,2do nivel,false
u256,u289,2020-02-26,2do nivel,true
u289,u1693,2023-06-15,3er nivel,false
u1693,u1187,2020-07-14,1er nivel,false
u1187,u1143,2022-12-19,1er nivel,false
u1143,u1746,2023-03-19,3er nivel,true
u1746,u457,2020-06-10,3er nivel,false
u457,u574,2023-06-10,3er nivel,false
u574,u1260,2025-05-04,2do nivel,false
u1260,u1550,2019-11-19,2do nivel,false
u1550,u2164,2025-05-31,1er nivel,true
u2164,u2048,2020-02-11,1er nivel,true
u2048,u811,2022-08-03,2do nivel,false
u811,u1508,2022-07-02,1er nivel,true
u1508,u37,2023-05-04,3er nivel,true
u37,u2152,2020-02-12,3er nivel,true
u2152,u816,2023-05-30,3er nivel,true
u816,u820,2021-10-02,2do nivel,true
u820,u233,2020-11-26,1er nivel,false
u233,u724,2020-05-16,3er nivel,false
u724,u1095,2020-12-04,1er nivel,true
u1095,u1065,2023-10-18,2do nivel,false
u1065,u1001,2020-01-18,1er nivel,true
u1001,u711,2023-12-09,3er nivel,true
u711,u950,2025-12-15,3er nivel,false
u950,u50,2019-11-18,3er nivel,false
u50,u1582,2024-09-24,2do nivel,false
u1582,u1418,2022-01-14,2do nivel,true
u1418,u1813,2019-05-02,1er nivel,false
u1813,u1862,2022-04-12,2do nivel,false
u1862,u1324,2024-06-24,2do nivel,false
u1324,u311,2020-05-11,3er nivel,false
u311,u2013,2023-09-17,3er nivel,false
u2013,u1858,2020-02-15,3er nivel,true
u1858,u293,2020-02-02,2do nivel,true
u293,u510,2021-04-01,1er nivel,false
u510,u2182,2021-06-27,1er nivel,false
u2182,u236,2021-03-17,1er nivel,false
u236,u4,2024-02-14,3er nivel,false
u4,u182,2024-03-12,3er nivel,false
u182,u2068,2023-07-13,1er nivel,false
